date,state,positiveIncrease,negativeIncrease,hospitalizedCurrently,hospitalizedIncrease,deathIncrease
4/4/2020,NJ,4229,3624,4000,0,242
4/4/2020,NM,92,762,41,0,3
4/4/2020,NV,228,1403,,0,11
4/4/2020,NY,10841,12260,15905,3261,630
4/4/2020,OH,427,3069,,111,11
4/4/2020,OK,171,47,,27,4
4/4/2020,OR,100,0,,35,4
4/4/2020,PA,1597,6318,,152,34
4/4/2020,PR,74,556,,0,3
4/4/2020,RI,137,620,93,0,3
4/4/2020,SC,363,10956,,0,9
4/4/2020,SD,25,419,,2,0
4/4/2020,TN,254,3298,601,18,6
4/4/2020,TX,780,7207,196,0,15
4/4/2020,UT,182,3613,,11,1
4/4/2020,VA,395,2152,,78,6
4/4/2020,VI,2,30,,0,0
4/4/2020,VT,52,377,29,0,3
4/4/2020,WA,207,2492,574,0,27
4/4/2020,WI,213,1482,279,101,19
4/4/2020,WV,45,1274,,-1,0
4/4/2020,WY,25,241,,2,0
4/3/2020,AK,14,980,,6,0
4/3/2020,AL,199,684,238,0,3
4/3/2020,AR,61,1115,71,5,0
4/3/2020,AS,0,0,,0,0
4/3/2020,AZ,171,1793,,51,9
4/3/2020,CA,1510,790,2188,0,34
4/3/2020,CO,386,1380,739,90,17
4/3/2020,CT,1090,625,909,0,19
4/3/2020,DC,104,410,,0,3
4/3/2020,DE,57,429,63,0,1
4/3/2020,FL,1575,12851,,164,35
4/3/2020,GA,483,1825,,102,21
4/3/2020,GU,2,17,19,0,1
4/3/2020,HI,27,0,,0,1
4/3/2020,IA,85,700,80,18,0
4/3/2020,ID,222,441,45,7,0
4/3/2020,IL,1209,3183,,0,53
4/3/2020,IN,398,1152,,0,24
4/3/2020,KS,68,395,,13,4
4/3/2020,KY,90,4814,,0,11
4/3/2020,LA,1147,1412,1707,0,60
4/3/2020,MA,1436,4918,,153,36
4/3/2020,MD,427,2042,,82,20
4/3/2020,ME,56,0,,7,2
4/3/2020,MI,1203,3617,,0,117
4/3/2020,MN,63,1283,86,18,4
4/3/2020,MO,279,1508,,0,0
4/3/2020,MP,0,0,,0,0
4/3/2020,MS,181,0,,60,3
4/3/2020,MT,16,240,,4,0
4/3/2020,NC,236,2683,184,0,3
4/3/2020,ND,14,804,,1,0
4/3/2020,NE,33,509,,0,1
4/3/2020,NH,64,497,,15,1
4/3/2020,NJ,4305,4088,3016,0,136
4/3/2020,NM,40,727,31,0,1
4/3/2020,NV,56,430,,0,8
4/3/2020,NY,10482,11073,14810,3424,562
4/3/2020,OH,410,3047,,93,10
4/3/2020,OK,109,50,171,32,4
4/3/2020,OR,73,1276,188,16,1
4/3/2020,PA,1404,5997,,122,12
4/3/2020,PR,62,445,,0,3
4/3/2020,RI,101,717,77,0,2
4/3/2020,SC,0,0,,0,0
4/3/2020,SD,22,376,,0,0
4/3/2020,TN,222,3006,625,30,5
4/3/2020,TX,661,4424,196,0,20
4/3/2020,UT,172,2847,,6,0
4/3/2020,VA,306,1110,,7,5
4/3/2020,VI,5,5,,0,0
4/3/2020,VT,70,481,29,0,0
4/3/2020,WA,415,4638,,0,28
4/3/2020,WI,223,2060,257,26,6
4/3/2020,WV,20,854,,0,0
4/3/2020,WY,12,265,,2,0
4/2/2020,AK,10,409,,0,0
4/2/2020,AL,156,806,226,0,6
4/2/2020,AR,59,526,66,10,2
4/2/2020,AS,0,0,,0,0
4/2/2020,AZ,185,1466,,34,3
4/2/2020,CA,1036,2037,1922,0,32
4/2/2020,CO,376,1420,698,111,11
4/2/2020,CT,267,1433,827,0,27
4/2/2020,DC,67,1155,,0,1
4/2/2020,DE,25,551,56,0,3
4/2/2020,FL,1055,9757,,174,41
4/2/2020,GA,710,1921,,104,24
4/2/2020,GU,5,36,19,0,0
4/2/2020,HI,50,1485,,2,0
4/2/2020,IA,65,750,74,21,2
4/2/2020,ID,144,537,49,3,0
4/2/2020,IL,715,2557,,0,16
4/2/2020,IN,474,1436,,0,13
4/2/2020,KS,70,648,,24,3
4/2/2020,KY,89,255,,0,3
4/2/2020,LA,2726,2584,1639,0,37
4/2/2020,MA,1228,3642,,131,42
4/2/2020,MD,346,1657,,60,12
4/2/2020,ME,32,0,,5,0
4/2/2020,MI,1130,3492,,0,125
4/2/2020,MN,83,1900,75,16,1
4/2/2020,MO,253,2003,,0,1
4/2/2020,MP,2,13,,0,1
4/2/2020,MS,104,1041,,28,4
4/2/2020,MT,19,383,,3,0
4/2/2020,NC,273,2163,184,0,6
4/2/2020,ND,20,470,,5,0
4/2/2020,NE,36,503,,0,1
4/2/2020,NH,0,93,,2,0
4/2/2020,NJ,3335,3133,2000,0,205
4/2/2020,NM,48,723,31,0,1
4/2/2020,NV,179,1069,,0,6
4/2/2020,NY,8669,9416,13383,2857,432
4/2/2020,OH,355,5024,,123,16
4/2/2020,OK,160,17,182,38,4
4/2/2020,OR,90,2123,134,34,3
4/2/2020,PA,1211,5271,,110,16
4/2/2020,PR,30,195,,0,1
4/2/2020,RI,62,436,72,0,2
4/2/2020,SC,261,408,,139,5
4/2/2020,SD,36,314,,5,0
4/2/2020,TN,162,1997,656,63,8
4/2/2020,TX,672,2150,196,0,12
4/2/2020,UT,62,0,,9,0
4/2/2020,VA,222,2023,246,0,7
4/2/2020,VI,3,23,,0,0
4/2/2020,VT,31,222,29,0,1
4/2/2020,WA,397,4774,,0,28
4/2/2020,WI,219,1498,192,63,7
4/2/2020,WV,26,892,,0,1
4/2/2020,WY,20,221,,1,0
4/1/2020,AK,14,876,,2,0
4/1/2020,AL,96,399,258,0,13
4/1/2020,AR,61,1395,56,90,2
4/1/2020,AS,0,0,,0,0
4/1/2020,AZ,124,1563,,48,5
4/1/2020,CA,673,0,1855,0,18
4/1/2020,CO,339,1146,574,95,18
4/1/2020,CT,429,14,766,0,16
4/1/2020,DC,91,0,,0,2
4/1/2020,DE,49,319,51,0,1
4/1/2020,FL,617,5244,,126,10
4/1/2020,GA,709,3436,,119,28
4/1/2020,GU,8,35,19,0,1
4/1/2020,HI,4,250,,1,1
4/1/2020,IA,52,416,63,5,2
4/1/2020,ID,110,779,49,1,2
4/1/2020,IL,986,4173,,0,42
4/1/2020,IN,406,596,,0,16
4/1/2020,KS,54,415,,35,1
4/1/2020,KY,111,635,,0,6
4/1/2020,LA,1187,5622,1498,0,34
4/1/2020,MA,1118,3685,,120,34
4/1/2020,MD,325,2365,,93,9
4/1/2020,ME,41,0,,6,2
4/1/2020,MI,1592,3617,,0,125
4/1/2020,MN,57,945,54,10,5
4/1/2020,MO,254,1232,,0,4
4/1/2020,MP,4,0,,0,0
4/1/2020,MS,136,175,,121,2
4/1/2020,MT,24,476,,3,1
4/1/2020,NC,86,3051,204,0,2
4/1/2020,ND,22,220,,2,0
4/1/2020,NE,38,544,,0,1
4/1/2020,NH,101,572,,11,1
4/1/2020,NJ,3559,3310,2000,0,111
4/1/2020,NM,34,679,24,0,1
4/1/2020,NV,166,838,,0,8
4/1/2020,NY,7917,7777,12226,2844,391
4/1/2020,OH,348,0,,94,10
4/1/2020,OK,154,19,174,42,7
4/1/2020,OR,46,0,132,0,0
4/1/2020,PA,962,4782,,106,11
4/1/2020,PR,47,214,,0,3
4/1/2020,RI,100,645,60,0,2
4/1/2020,SC,210,417,,0,4
4/1/2020,SD,21,294,,0,1
4/1/2020,TN,444,4648,486,25,1
4/1/2020,TX,731,4134,196,0,17
4/1/2020,UT,125,2529,,18,2
4/1/2020,VA,234,1709,,140,7
4/1/2020,VI,0,0,,0,0
4/1/2020,VT,39,213,30,9,3
4/1/2020,WA,450,4512,,0,20
4/1/2020,WI,236,1444,,61,8
4/1/2020,WV,29,403,,0,0
4/1/2020,WY,21,219,,1,0
3/31/2020,AK,5,54,,0,0
3/31/2020,AL,122,604,172,0,7
3/31/2020,AR,50,697,64,0,1
3/31/2020,AS,0,3,,0,0
3/31/2020,AZ,132,2480,,56,4
3/31/2020,CA,1035,1223,1617,0,20
3/31/2020,CO,0,0,503,0,0
3/31/2020,CT,557,1000,608,0,33
3/31/2020,DC,94,580,,0,0
3/31/2020,DE,55,1480,57,0,1
3/31/2020,FL,865,6060,,171,14
3/31/2020,GA,1120,2337,,126,24
3/31/2020,GU,11,19,19,0,1
3/31/2020,HI,29,646,,0,0
3/31/2020,IA,73,726,61,20,1
3/31/2020,ID,105,901,45,6,1
3/31/2020,IL,937,3842,,0,26
3/31/2020,IN,373,1342,,0,14
3/31/2020,KS,60,442,,13,1
3/31/2020,KY,41,751,,0,2
3/31/2020,LA,1212,3722,1355,0,54
3/31/2020,MA,868,3274,,109,29
3/31/2020,MD,247,1552,,76,8
3/31/2020,ME,28,2694,,8,2
3/31/2020,MI,1291,3071,,0,114
3/31/2020,MN,93,1423,56,20,2
3/31/2020,MO,296,1410,,0,1
3/31/2020,MP,0,0,,0,0
3/31/2020,MS,90,548,,16,4
3/31/2020,MT,13,91,,4,0
3/31/2020,NC,191,2051,157,0,2
3/31/2020,ND,10,403,,2,1
3/31/2020,NE,27,347,,0,1
3/31/2020,NH,0,27,,0,0
3/31/2020,NJ,2060,1853,2000,0,98
3/31/2020,NM,44,1304,22,0,2
3/31/2020,NV,117,474,,0,5
3/31/2020,NY,9298,9420,10929,2507,332
3/31/2020,OH,266,1650,,110,16
3/31/2020,OK,84,22,,24,6
3/31/2020,OR,84,859,132,14,2
3/31/2020,PA,756,3868,,128,14
3/31/2020,PR,65,264,,0,2
3/31/2020,RI,73,298,59,0,4
3/31/2020,SC,158,456,,0,4
3/31/2020,SD,7,131,,12,0
3/31/2020,TN,405,3651,9,27,10
3/31/2020,TX,389,6723,196,0,7
3/31/2020,UT,81,2429,,73,1
3/31/2020,VA,230,1133,,29,2
3/31/2020,VI,0,0,,0,0
3/31/2020,VT,27,231,21,18,1
3/31/2020,WA,465,4416,,0,14
3/31/2020,WI,163,1519,,337,2
3/31/2020,WV,36,997,,0,0
3/31/2020,WY,15,159,,0,0
3/30/2020,AK,12,308,,1,1
3/30/2020,AL,53,1510,156,0,2
3/30/2020,AR,47,2235,62,0,1
3/30/2020,AS,0,0,,0,0
3/30/2020,AZ,238,2649,,51,3
3/30/2020,CA,739,0,1432,0,10
3/30/2020,CO,566,1522,358,140,7
3/30/2020,CT,578,2122,517,0,2
3/30/2020,DC,59,213,,0,4
3/30/2020,DE,32,2180,45,0,1
3/30/2020,FL,1227,9155,,58,7
3/30/2020,GA,158,2,,41,7
3/30/2020,GU,2,18,19,0,0
3/30/2020,HI,24,976,,0,0
3/30/2020,IA,88,1149,51,6,2
3/30/2020,ID,49,375,42,3,1
3/30/2020,IL,461,2223,,0,8
3/30/2020,IN,272,1556,,0,3
3/30/2020,KS,49,360,,11,2
3/30/2020,KY,45,432,,0,0
3/30/2020,LA,485,5677,1185,0,34
3/30/2020,MA,797,2932,,54,25
3/30/2020,MD,174,962,,76,11
3/30/2020,ME,22,0,,49,0
3/30/2020,MI,1579,5846,,0,86
3/30/2020,MN,98,946,56,17,1
3/30/2020,MO,193,1657,,0,3
3/30/2020,MP,0,0,,0,0
3/30/2020,MS,89,429,,-40,2
3/30/2020,MT,17,0,,2,3
3/30/2020,NC,267,1652,137,0,2
3/30/2020,ND,10,373,,2,1
3/30/2020,NE,37,616,,0,0
3/30/2020,NH,100,862,,12,1
3/30/2020,NJ,3250,3008,2000,0,49
3/30/2020,NM,0,173,22,0,0
3/30/2020,NV,258,1795,,0,4
3/30/2020,NY,6984,7124,9517,1883,253
3/30/2020,OH,280,6330,,72,10
3/30/2020,OK,52,2,,13,1
3/30/2020,OR,58,1399,132,11,3
3/30/2020,PA,693,3716,,33,11
3/30/2020,PR,47,90,,0,1
3/30/2020,RI,78,190,41,0,1
3/30/2020,SC,151,1145,,0,2
3/30/2020,SD,11,351,,0,0
3/30/2020,TN,297,2433,,15,6
3/30/2020,TX,325,9795,,0,0
3/30/2020,UT,87,1923,,0,2
3/30/2020,VA,130,1299,,24,3
3/30/2020,VI,7,3,,0,0
3/30/2020,VT,37,235,,0,0
3/30/2020,WA,563,4887,,0,11
3/30/2020,WI,146,-694,,0,1
3/30/2020,WV,13,279,,0,1
3/30/2020,WY,8,286,,2,0
3/29/2020,AK,17,396,,1,0
3/29/2020,AL,110,0,158,0,1
3/29/2020,AR,22,89,43,0,1
3/29/2020,AS,0,0,,0,0
3/29/2020,AZ,46,5498,,41,2
3/29/2020,CA,1065,0,1034,0,22
3/29/2020,CO,327,1273,332,35,13
3/29/2020,CT,469,1231,404,0,1
3/29/2020,DC,38,258,,0,1
3/29/2020,DE,18,0,33,0,1
3/29/2020,FL,483,3704,,68,2
3/29/2020,GA,285,1228,,49,11
3/29/2020,GU,1,35,15,0,0
3/29/2020,HI,31,2492,,4,0
3/29/2020,IA,38,638,51,7,1
3/29/2020,ID,31,679,35,11,1
3/29/2020,IL,1105,1166,,0,18
3/29/2020,IN,282,1141,,0,1
3/29/2020,KS,58,523,,28,1
3/29/2020,KY,92,326,,0,1
3/29/2020,LA,225,2485,1127,0,14
3/29/2020,MA,698,3319,,49,27
3/29/2020,MD,247,838,,51,7
3/29/2020,ME,42,0,,0,2
3/29/2020,MI,919,1515,,0,68
3/29/2020,MN,38,1171,39,18,4
3/29/2020,MO,0,1465,,0,0
3/29/2020,MP,0,0,,0,0
3/29/2020,MS,95,0,,16,1
3/29/2020,MT,25,887,,1,0
3/29/2020,NC,105,1313,91,0,0
3/29/2020,ND,17,546,,1,0
3/29/2020,NE,12,64,,0,0
3/29/2020,NH,27,868,,3,0
3/29/2020,NJ,2262,2830,2000,0,26
3/29/2020,NM,46,1573,19,0,1
3/29/2020,NV,117,511,,0,3
3/29/2020,NY,7195,9231,8503,2241,237
3/29/2020,OH,247,0,,59,4
3/29/2020,OK,52,25,,14,1
3/29/2020,OR,69,1185,107,12,0
3/29/2020,PA,643,4807,,37,4
3/29/2020,PR,27,102,,0,2
3/29/2020,RI,105,314,35,0,3
3/29/2020,SC,235,607,,0,3
3/29/2020,SD,22,535,,0,0
3/29/2020,TN,164,2072,,15,1
3/29/2020,TX,500,0,,0,7
3/29/2020,UT,117,2564,,0,0
3/29/2020,VA,151,1292,,13,5
3/29/2020,VI,1,17,,0,0
3/29/2020,VT,22,291,,0,0
3/29/2020,WA,242,1745,,0,17
3/29/2020,WI,142,1318,,0,0
3/29/2020,WV,17,374,,0,0
3/29/2020,WY,4,79,,1,0
3/28/2020,AK,16,517,,2,1
3/28/2020,AL,109,0,134,0,0
3/28/2020,AR,23,1393,48,0,2
3/28/2020,AS,0,0,,0,0
3/28/2020,AZ,137,0,,43,2
3/28/2020,CA,764,3169,1034,0,23
3/28/2020,CO,304,1250,307,55,7
3/28/2020,CT,233,1567,205,0,6
3/28/2020,DC,37,314,,0,1
3/28/2020,DE,51,0,31,0,4
3/28/2020,FL,998,7180,,70,20
3/28/2020,GA,365,821,,51,5
3/28/2020,GU,4,0,15,0,0
3/28/2020,HI,14,0,,1,0
3/28/2020,IA,63,635,46,11,0
3/28/2020,ID,41,674,37,25,1
3/28/2020,IL,465,3484,,0,13
3/28/2020,IN,251,1220,,0,7
3/28/2020,KS,59,442,,0,1
3/28/2020,KY,54,1053,,0,2
3/28/2020,LA,569,3233,927,0,18
3/28/2020,MA,1007,4671,,131,15
3/28/2020,MD,218,11422,,53,7
3/28/2020,ME,43,0,,0,0
3/28/2020,MI,1066,1762,,0,71
3/28/2020,MN,47,3790,30,6,1
3/28/2020,MO,169,9713,,0,2
3/28/2020,MP,2,0,,0,0
3/28/2020,MS,84,0,,34,5
3/28/2020,MT,21,666,,0,1
3/28/2020,NC,172,2219,87,0,1
3/28/2020,ND,19,382,,3,1
3/28/2020,NE,11,143,,0,2
3/28/2020,NH,29,261,,5,1
